Run=1 T=0.100K BTarget=18.00T Rate=0.15T/min Mangle=26.43 deg
Field(T)	Vx1	Vy1	Vx2	Vy2	Tcx	TRox	Time(mins)	MField(T)
-2.25000000000000E-0002	 5.02303000000000E-0003	-1.10341000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26400000000000E-0001	 3.27700000000000E-0001	 3.61177505334710E-0001	 0.00000000000000E+0000
-2.25000000000000E-0002	 5.02303000000000E-0003	-1.10055000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26300000000000E-0001	 3.27500000000000E-0001	 3.85461294661752E-0001	 0.00000000000000E+0000
-2.25000000000000E-0002	 5.01731000000000E-0003	-1.10341000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26300000000000E-0001	 3.27900000000000E-0001	 4.09679302816419E-0001	 0.00000000000000E+0000
-2.25000000000000E-0002	 5.02303000000000E-0003	-1.10436000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26200000000000E-0001	 3.27100000000000E-0001	 4.33982023786077E-0001	 0.00000000000000E+0000
-2.25000000000000E-0002	 5.02303000000000E-0003	-1.10245000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26300000000000E-0001	 3.27700000000000E-0001	 4.58098803991383E-0001	 0.00000000000000E+0000
-2.25000000000000E-0002	 5.02494000000000E-0003	-1.10150000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26200000000000E-0001	 3.27500000000000E-0001	 4.82217069487882E-0001	 0.00000000000000E+0000
-2.25000000000000E-0002	 5.02208000000000E-0003	-1.10150000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26300000000000E-0001	 3.26900000000000E-0001	 5.06319890749616E-0001	 0.00000000000000E+0000
-1.94000000000000E-0002	 5.02589000000000E-0003	-1.10341000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26300000000000E-0001	 3.27600000000000E-0001	 5.30836484339024E-0001	 3.10000000000000E-0003
-1.58000000000000E-0002	 5.02494000000000E-0003	-1.10341000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26300000000000E-0001	 3.26900000000000E-0001	 5.55189239600750E-0001	 6.70000000000000E-0003
-1.21000000000000E-0002	 5.02589000000000E-0003	-1.10341000000000E-0003	 1.97984000000000E-0003	-8.36854000000000E-0005	 3.26200000000000E-0001	 3.26800000000000E-0001	 5.79457193581866E-0001	 1.04000000000000E-0002
-8.50000000000000E-0003	 5.02875000000000E-0003	-1.10818000000000E-0003	 1.98032000000000E-0003	-8.39238000000000E-0005	 3.26300000000000E-0001	 3.27100000000000E-0001	 6.03840879217889E-0001	 1.40000000000000E-0002
-4.80000000000000E-0003	 5.04783000000000E-0003	-1.10913000000000E-0003	 1.98151000000000E-0003	-8.41622000000000E-0005	 3.26300000000000E-0001	 3.27000000000000E-0001	 6.28175810985288E-0001	 1.77000000000000E-0002
-1.20000000000000E-0003	 5.06595000000000E-0003	-1.10818000000000E-0003	 1.98318000000000E-0003	-8.41622000000000E-0005	 3.26400000000000E-0001	 3.26800000000000E-0001	 6.52443839463768E-0001	 2.13000000000000E-0002
 2.50000000000000E-0003	 5.07930000000000E-0003	-1.11676000000000E-0003	 1.98485000000000E-0003	-8.41622000000000E-0005	 3.26500000000000E-0001	 3.27000000000000E-0001	 6.76911842147536E-0001	 2.50000000000000E-0002
 6.10000000000000E-0003	 5.09360000000000E-0003	-1.12153000000000E-0003	 1.98652000000000E-0003	-8.44006000000000E-0005	 3.26600000000000E-0001	 3.27000000000000E-0001	 7.01363315728675E-0001	 2.86000000000000E-0002
 9.80000000000000E-0003	 5.10409000000000E-0003	-1.12153000000000E-0003	 1.98795000000000E-0003	-8.46391000000000E-0005	 3.26900000000000E-0001	 3.27400000000000E-0001	 7.25748072264305E-0001	 3.23000000000000E-0002
 1.35000000000000E-0002	 5.10886000000000E-0003	-1.12534000000000E-0003	 1.98938000000000E-0003	-8.46391000000000E-0005	 3.27300000000000E-0001	 3.27000000000000E-0001	 7.50267417600095E-0001	 3.60000000000000E-0002
 1.71000000000000E-0002	 5.10409000000000E-0003	-1.12439000000000E-0003	 1.99033000000000E-0003	-8.48775000000000E-0005	 3.27600000000000E-0001	 3.27500000000000E-0001	 7.74617393178928E-0001	 3.96000000000000E-0002
 2.08000000000000E-0002	 5.10123000000000E-0003	-1.12153000000000E-0003	 1.99129000000000E-0003	-8.48775000000000E-0005	 3.27900000000000E-0001	 3.27800000000000E-0001	 7.98936280076565E-0001	 4.33000000000000E-0002
 2.44000000000000E-0002	 5.12031000000000E-0003	-1.12534000000000E-0003	 1.99200000000000E-0003	-8.53543000000000E-0005	 3.28200000000000E-0001	 3.27700000000000E-0001	 8.23270983695786E-0001	 4.69000000000000E-0002
 2.81000000000000E-0002	 5.11077000000000E-0003	-1.12439000000000E-0003	 1.99248000000000E-0003	-8.70232000000000E-0005	 3.28700000000000E-0001	 3.27700000000000E-0001	 8.47655474834558E-0001	 5.06000000000000E-0002
 3.17000000000000E-0002	 4.70164000000000E-0003	-1.01853000000000E-0003	 1.94956000000000E-0003	-9.87058000000000E-0005	 3.29300000000000E-0001	 3.28400000000000E-0001	 8.72106715611435E-0001	 5.42000000000000E-0002
 3.54000000000000E-0002	 3.52670000000000E-0003	-7.31472000000000E-0004	 1.81628000000000E-0003	-1.19210000000000E-0004	 3.29800000000000E-0001	 3.28200000000000E-0001	 8.96658253120625E-0001	 5.79000000000000E-0002
 3.91000000000000E-0002	 5.10982000000000E-0003	-1.12153000000000E-0003	 1.74309000000000E-0003	-1.38284000000000E-0004	 3.30300000000000E-0001	 3.29000000000000E-0001	 9.20926607525072E-0001	 6.16000000000000E-0002
 4.27000000000000E-0002	 5.06309000000000E-0003	-1.11295000000000E-0003	 1.79649000000000E-0003	-1.34707000000000E-0004	 3.30400000000000E-0001	 3.29100000000000E-0001	 9.45244479396124E-0001	 6.52000000000000E-0002
 4.64000000000000E-0002	 5.06404000000000E-0003	-1.11104000000000E-0003	 1.88399000000000E-0003	-1.16826000000000E-0004	 3.30800000000000E-0001	 3.29800000000000E-0001	 9.69496151047130E-0001	 6.89000000000000E-0002
 5.00000000000000E-0002	 5.05164000000000E-0003	-1.11008000000000E-0003	 1.94360000000000E-0003	-1.01328000000000E-0004	 3.31300000000000E-0001	 3.30800000000000E-0001	 9.93564205320322E-0001	 7.25000000000000E-0002
 5.36000000000000E-0002	 5.04592000000000E-0003	-1.10818000000000E-0003	 1.97364000000000E-0003	-9.25069000000000E-0005	 3.31400000000000E-0001	 3.30800000000000E-0001	 1.01773235611416E+0000	 7.61000000000000E-0002
 5.73000000000000E-0002	 5.04497000000000E-0003	-1.10532000000000E-0003	 1.98604000000000E-0003	-8.82153000000000E-0005	 3.31600000000000E-0001	 3.31100000000000E-0001	 1.04206700851645E+0000	 7.98000000000000E-0002
 6.09000000000000E-0002	 5.05355000000000E-0003	-1.10913000000000E-0003	 1.99033000000000E-0003	-8.63080000000000E-0005	 3.31700000000000E-0001	 3.32000000000000E-0001	 1.06626850619283E+0000	 8.34000000000000E-0002
 6.45000000000000E-0002	 5.05069000000000E-0003	-1.10913000000000E-0003	 1.99176000000000E-0003	-8.58312000000000E-0005	 3.31900000000000E-0001	 3.33000000000000E-0001	 1.09042128724926E+0000	 8.70000000000000E-0002
 6.81000000000000E-0002	 5.05355000000000E-0003	-1.11008000000000E-0003	 1.99153000000000E-0003	-8.53543000000000E-0005	 3.32100000000000E-0001	 3.33500000000000E-0001	 1.11447158321332E+0000	 9.06000000000000E-0002
 7.17000000000000E-0002	 5.06213000000000E-0003	-1.11390000000000E-0003	 1.99105000000000E-0003	-8.53543000000000E-0005	 3.32200000000000E-0001	 3.33400000000000E-0001	 1.13860631728334E+0000	 9.42000000000000E-0002
 7.54000000000000E-0002	 5.03066000000000E-0003	-1.10436000000000E-0003	 1.98986000000000E-0003	-8.51159000000000E-0005	 3.32000000000000E-0001	 3.33300000000000E-0001	 1.16292438470997E+0000	 9.79000000000000E-0002
 7.90000000000000E-0002	 5.02589000000000E-0003	-1.10150000000000E-0003	 1.98795000000000E-0003	-8.48775000000000E-0005	 3.31900000000000E-0001	 3.32500000000000E-0001	 1.18712573339163E+0000	 1.01500000000000E-0001
 8.26000000000000E-0002	 5.02494000000000E-0003	-1.10341000000000E-0003	 1.98509000000000E-0003	-8.48775000000000E-0005	 3.31900000000000E-0001	 3.31900000000000E-0001	 1.21129506217503E+0000	 1.05100000000000E-0001
 8.63000000000000E-0002	 5.04592000000000E-0003	-1.10722000000000E-0003	 1.98151000000000E-0003	-8.46391000000000E-0005	 3.31900000000000E-0001	 3.31400000000000E-0001	 1.23566213489890E+0000	 1.08800000000000E-0001
 8.99000000000000E-0002	 4.83993000000000E-0003	-1.05954000000000E-0003	 1.97698000000000E-0003	-8.41622000000000E-0005	 3.32000000000000E-0001	 3.31700000000000E-0001	 1.25968016419219E+0000	 1.12400000000000E-0001
 9.35000000000000E-0002	 4.53952000000000E-0003	-9.84199000000000E-0004	 1.97174000000000E-0003	-8.36854000000000E-0005	 3.32000000000000E-0001	 3.31400000000000E-0001	 1.28391487372464E+0000	 1.16000000000000E-0001
 9.71000000000000E-0002	 4.30396000000000E-0003	-9.30790000000000E-0004	 1.96816000000000E-0003	-8.32085000000000E-0005	 3.32000000000000E-0001	 3.31400000000000E-0001	 1.30814951341581E+0000	 1.19600000000000E-0001
 1.00800000000000E-0001	 4.26391000000000E-0003	-9.23160000000000E-0004	 1.96911000000000E-0003	-8.32085000000000E-0005	 3.32000000000000E-0001	 3.31100000000000E-0001	 1.33220100133769E+0000	 1.23300000000000E-0001
 1.04400000000000E-0001	 4.47467000000000E-0003	-9.72752000000000E-0004	 1.97269000000000E-0003	-8.36854000000000E-0005	 3.32000000000000E-0001	 3.31200000000000E-0001	 1.35623710555392E+0000	 1.26900000000000E-0001
 1.08000000000000E-0001	 4.71500000000000E-0003	-1.02998000000000E-0003	 1.97579000000000E-0003	-8.41622000000000E-0005	 3.32000000000000E-0001	 3.31100000000000E-0001	 1.38055415795397E+0000	 1.30500000000000E-0001
 1.11700000000000E-0001	 4.53284000000000E-0003	-9.87060000000000E-0004	 1.97722000000000E-0003	-8.46391000000000E-0005	 3.32000000000000E-0001	 3.31200000000000E-0001	 1.40475550663562E+0000	 1.34200000000000E-0001
 1.15300000000000E-0001	 4.40887000000000E-0003	-9.54632000000000E-0004	 1.97770000000000E-0003	-8.48775000000000E-0005	 3.32100000000000E-0001	 3.30800000000000E-0001	 1.42907369512047E+0000	 1.37800000000000E-0001
 1.18900000000000E-0001	 4.36690000000000E-0003	-9.44141000000000E-0004	 1.97746000000000E-0003	-8.53543000000000E-0005	 3.31900000000000E-0001	 3.30600000000000E-0001	 1.45310964102980E+0000	 1.41400000000000E-0001
 1.22600000000000E-0001	 4.29633000000000E-0003	-9.26021000000000E-0004	 1.97698000000000E-0003	-8.53543000000000E-0005	 3.32000000000000E-0001	 3.30400000000000E-0001	 1.47740984305733E+0000	 1.45100000000000E-0001
 1.26200000000000E-0001	 4.30301000000000E-0003	-9.28883000000000E-0004	 1.97698000000000E-0003	-8.55927000000000E-0005	 3.32000000000000E-0001	 3.30600000000000E-0001	 1.50182930605240E+0000	 1.48700000000000E-0001
 1.29900000000000E-0001	 4.28870000000000E-0003	-9.26975000000000E-0004	 1.97674000000000E-0003	-8.55927000000000E-0005	 3.32000000000000E-0001	 3.30500000000000E-0001	 1.52611384966525E+0000	 1.52400000000000E-0001
 1.33500000000000E-0001	 4.26582000000000E-0003	-9.21253000000000E-0004	 1.97674000000000E-0003	-8.55927000000000E-0005	 3.32000000000000E-0001	 3.30300000000000E-0001	 1.55031524490776E+0000	 1.56000000000000E-0001
 1.37100000000000E-0001	 4.26391000000000E-0003	-9.19346000000000E-0004	 1.97650000000000E-0003	-8.55927000000000E-0005	 3.32200000000000E-0001	 3.30300000000000E-0001	 1.57434902108136E+0000	 1.59600000000000E-0001
 1.40800000000000E-0001	 4.26105000000000E-0003	-9.20299000000000E-0004	 1.97650000000000E-0003	-8.55927000000000E-0005	 3.32200000000000E-0001	 3.30300000000000E-0001	 1.59933408203184E+0000	 1.63300000000000E-0001
 1.44500000000000E-0001	 4.26868000000000E-0003	-9.19346000000000E-0004	 1.97650000000000E-0003	-8.58312000000000E-0005	 3.32400000000000E-0001	 3.29900000000000E-0001	 1.62380178672615E+0000	 1.67000000000000E-0001
 1.48200000000000E-0001	 4.26963000000000E-0003	-9.20299000000000E-0004	 1.97650000000000E-0003	-8.58312000000000E-0005	 3.32400000000000E-0001	 3.29900000000000E-0001	 1.64818782834131E+0000	 1.70700000000000E-0001
 1.51800000000000E-0001	 4.27058000000000E-0003	-9.19346000000000E-0004	 1.97650000000000E-0003	-8.58312000000000E-0005	 3.32500000000000E-0001	 3.29700000000000E-0001	 1.67250468052969E+0000	 1.74300000000000E-0001
 1.55500000000000E-0001	 4.27344000000000E-0003	-9.24114000000000E-0004	 1.97650000000000E-0003	-8.58312000000000E-0005	 3.32500000000000E-0001	 3.29300000000000E-0001	 1.69677275556903E+0000	 1.78000000000000E-0001
 1.59100000000000E-0001	 4.27726000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.55927000000000E-0005	 3.32600000000000E-0001	 3.29400000000000E-0001	 1.72107422405175E+0000	 1.81600000000000E-0001
 1.62800000000000E-0001	 4.27821000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.55927000000000E-0005	 3.32800000000000E-0001	 3.29600000000000E-0001	 1.74560908346359E+0000	 1.85300000000000E-0001
 1.66400000000000E-0001	 4.27917000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.58312000000000E-0005	 3.32900000000000E-0001	 3.29200000000000E-0001	 1.76976082621302E+0000	 1.88900000000000E-0001
 1.70100000000000E-0001	 4.28393000000000E-0003	-9.25068000000000E-0004	 1.97603000000000E-0003	-8.58312000000000E-0005	 3.33100000000000E-0001	 3.29300000000000E-0001	 1.79417847333483E+0000	 1.92600000000000E-0001
 1.73700000000000E-0001	 4.28489000000000E-0003	-9.25068000000000E-0004	 1.97603000000000E-0003	-8.58312000000000E-0005	 3.33200000000000E-0001	 3.29200000000000E-0001	 1.81858004765038E+0000	 1.96200000000000E-0001
 1.77400000000000E-0001	 4.28489000000000E-0003	-9.26021000000000E-0004	 1.97627000000000E-0003	-8.58312000000000E-0005	 3.33500000000000E-0001	 3.29000000000000E-0001	 1.84271485156167E+0000	 1.99900000000000E-0001
 1.81000000000000E-0001	 4.28775000000000E-0003	-9.26021000000000E-0004	 1.97627000000000E-0003	-8.58312000000000E-0005	 3.33800000000000E-0001	 3.28900000000000E-0001	 1.86700079665619E+0000	 2.03500000000000E-0001
 1.84600000000000E-0001	 4.28775000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.58312000000000E-0005	 3.34000000000000E-0001	 3.28500000000000E-0001	 1.89126905793893E+0000	 2.07100000000000E-0001
 1.88300000000000E-0001	 4.28775000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.58312000000000E-0005	 3.34200000000000E-0001	 3.28600000000000E-0001	 1.91545224788812E+0000	 2.10800000000000E-0001
 1.91900000000000E-0001	 4.28489000000000E-0003	-9.23160000000000E-0004	 1.97603000000000E-0003	-8.58312000000000E-0005	 3.34400000000000E-0001	 3.28800000000000E-0001	 1.93982057309891E+0000	 2.14400000000000E-0001
 1.95600000000000E-0001	 4.28393000000000E-0003	-9.22207000000000E-0004	 1.97603000000000E-0003	-8.58312000000000E-0005	 3.34400000000000E-0001	 3.28900000000000E-0001	 1.96410535882819E+0000	 2.18100000000000E-0001
 1.99200000000000E-0001	 4.28680000000000E-0003	-9.24114000000000E-0004	 1.97603000000000E-0003	-8.60696000000000E-0005	 3.34500000000000E-0001	 3.28500000000000E-0001	 1.98822344273737E+0000	 2.21700000000000E-0001
 2.02800000000000E-0001	 4.28584000000000E-0003	-9.24114000000000E-0004	 1.97603000000000E-0003	-8.60696000000000E-0005	 3.34700000000000E-0001	 3.28000000000000E-0001	 2.01245825470369E+0000	 2.25300000000000E-0001
 2.06500000000000E-0001	 4.28489000000000E-0003	-9.25068000000000E-0004	 1.97627000000000E-0003	-8.60696000000000E-0005	 3.34900000000000E-0001	 3.28500000000000E-0001	 2.03705998481185E+0000	 2.29000000000000E-0001
 2.10100000000000E-0001	 4.28680000000000E-0003	-9.22207000000000E-0004	 1.97627000000000E-0003	-8.60696000000000E-0005	 3.35200000000000E-0001	 3.28300000000000E-0001	 2.06124450640142E+0000	 2.32600000000000E-0001
 2.13800000000000E-0001	 4.28489000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.60696000000000E-0005	 3.35200000000000E-0001	 3.28200000000000E-0001	 2.08588064032347E+0000	 2.36300000000000E-0001
 2.17400000000000E-0001	 4.28489000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.60696000000000E-0005	 3.35400000000000E-0001	 3.27900000000000E-0001	 2.11006403514041E+0000	 2.39900000000000E-0001
 2.21100000000000E-0001	 4.28489000000000E-0003	-9.22207000000000E-0004	 1.97627000000000E-0003	-8.63080000000000E-0005	 3.35600000000000E-0001	 3.27800000000000E-0001	 2.13416517555537E+0000	 2.43600000000000E-0001
 2.24700000000000E-0001	 4.28107000000000E-0003	-9.24114000000000E-0004	 1.97627000000000E-0003	-8.63080000000000E-0005	 3.35900000000000E-0001	 3.27900000000000E-0001	 2.15831699745824E+0000	 2.47200000000000E-0001
 2.28300000000000E-0001	 4.27821000000000E-0003	-9.23160000000000E-0004	 1.97650000000000E-0003	-8.65464000000000E-0005	 3.36000000000000E-0001	 3.28000000000000E-0001	 2.18260201133570E+0000	 2.50800000000000E-0001
 2.32000000000000E-0001	 4.28107000000000E-0003	-9.21253000000000E-0004	 1.97650000000000E-0003	-8.65464000000000E-0005	 3.36300000000000E-0001	 3.27800000000000E-0001	 2.20696978247235E+0000	 2.54500000000000E-0001
 2.35600000000000E-0001	 4.28298000000000E-0003	-9.20299000000000E-0004	 1.97650000000000E-0003	-8.65464000000000E-0005	 3.36400000000000E-0001	 3.27800000000000E-0001	 2.23122252967905E+0000	 2.58100000000000E-0001
 2.39300000000000E-0001	 4.28107000000000E-0003	-9.19346000000000E-0004	 1.97650000000000E-0003	-8.65464000000000E-0005	 3.36500000000000E-0001	 3.27600000000000E-0001	 2.25545681550774E+0000	 2.61800000000000E-0001
 2.43000000000000E-0001	 4.27821000000000E-0003	-9.24114000000000E-0004	 1.97650000000000E-0003	-8.65464000000000E-0005	 3.36700000000000E-0001	 3.27300000000000E-0001	 2.28004098286235E+0000	 2.65500000000000E-0001
 2.46600000000000E-0001	 4.27821000000000E-0003	-9.24114000000000E-0004	 1.97650000000000E-0003	-8.65464000000000E-0005	 3.36900000000000E-0001	 3.27700000000000E-0001	 2.30419238106147E+0000	 2.69100000000000E-0001
 2.50200000000000E-0001	 4.27631000000000E-0003	-9.22207000000000E-0004	 1.97650000000000E-0003	-8.65464000000000E-0005	 3.37100000000000E-0001	 3.26800000000000E-0001	 2.32847714351033E+0000	 2.72700000000000E-0001
 2.53900000000000E-0001	 4.27535000000000E-0003	-9.19346000000000E-0004	 1.97674000000000E-0003	-8.65464000000000E-0005	 3.37300000000000E-0001	 3.27000000000000E-0001	 2.35276307463658E+0000	 2.76400000000000E-0001
 2.57500000000000E-0001	 4.27440000000000E-0003	-9.20299000000000E-0004	 1.97674000000000E-0003	-8.67848000000000E-0005	 3.37500000000000E-0001	 3.27100000000000E-0001	 2.37687988277840E+0000	 2.80000000000000E-0001
 2.61100000000000E-0001	 4.27631000000000E-0003	-9.23160000000000E-0004	 1.97674000000000E-0003	-8.67848000000000E-0005	 3.37600000000000E-0001	 3.27300000000000E-0001	 2.40104816859871E+0000	 2.83600000000000E-0001
 2.64800000000000E-0001	 4.27440000000000E-0003	-9.22207000000000E-0004	 1.97674000000000E-0003	-8.67848000000000E-0005	 3.37800000000000E-0001	 3.27100000000000E-0001	 2.42534960914492E+0000	 2.87300000000000E-0001
 2.68400000000000E-0001	 4.27440000000000E-0003	-9.20299000000000E-0004	 1.97674000000000E-0003	-8.67848000000000E-0005	 3.38100000000000E-0001	 3.27200000000000E-0001	 2.44961773074511E+0000	 2.90900000000000E-0001
 2.72000000000000E-0001	 4.27821000000000E-0003	-9.22207000000000E-0004	 1.97698000000000E-0003	-8.70232000000000E-0005	 3.38500000000000E-0001	 3.26900000000000E-0001	 2.47388569403839E+0000	 2.94500000000000E-0001
 2.75700000000000E-0001	 4.27726000000000E-0003	-9.24114000000000E-0004	 1.97698000000000E-0003	-8.70232000000000E-0005	 3.38600000000000E-0001	 3.26600000000000E-0001	 2.49843853059537E+0000	 2.98200000000000E-0001
 2.79300000000000E-0001	 4.27535000000000E-0003	-9.23160000000000E-0004	 1.97674000000000E-0003	-8.72617000000000E-0005	 3.38800000000000E-0001	 3.26900000000000E-0001	 2.52258913260391E+0000	 3.01800000000000E-0001
 2.83000000000000E-0001	 4.27631000000000E-0003	-9.21253000000000E-0004	 1.97674000000000E-0003	-8.72617000000000E-0005	 3.39000000000000E-0001	 3.27100000000000E-0001	 2.54694038860619E+0000	 3.05500000000000E-0001
 2.86600000000000E-0001	 4.27631000000000E-0003	-9.25068000000000E-0004	 1.97698000000000E-0003	-8.70232000000000E-0005	 3.39300000000000E-0001	 3.26600000000000E-0001	 2.57115824311004E+0000	 3.09100000000000E-0001
 2.90300000000000E-0001	 4.27154000000000E-0003	-9.17438000000000E-0004	 1.97698000000000E-0003	-8.72617000000000E-0005	 3.39500000000000E-0001	 3.27500000000000E-0001	 2.59547665508698E+0000	 3.12800000000000E-0001
 2.93900000000000E-0001	 4.27058000000000E-0003	-9.21253000000000E-0004	 1.97698000000000E-0003	-8.72617000000000E-0005	 3.39600000000000E-0001	 3.26700000000000E-0001	 2.61959467381096E+0000	 3.16400000000000E-0001
 2.97500000000000E-0001	 4.27440000000000E-0003	-9.19346000000000E-0004	 1.97698000000000E-0003	-8.72617000000000E-0005	 3.39700000000000E-0001	 3.26400000000000E-0001	 2.64376264767356E+0000	 3.20000000000000E-0001
 3.01200000000000E-0001	 4.26963000000000E-0003	-9.20299000000000E-0004	 1.97698000000000E-0003	-8.75001000000000E-0005	 3.39900000000000E-0001	 3.26800000000000E-0001	 2.66801397011818E+0000	 3.23700000000000E-0001
 3.04800000000000E-0001	 4.26677000000000E-0003	-9.16485000000000E-0004	 1.97698000000000E-0003	-8.75001000000000E-0005	 3.40200000000000E-0001	 3.26700000000000E-0001	 2.69254898318082E+0000	 3.27300000000000E-0001
 3.08500000000000E-0001	 4.26963000000000E-0003	-9.19346000000000E-0004	 1.97698000000000E-0003	-8.75001000000000E-0005	 3.40300000000000E-0001	 3.26600000000000E-0001	 2.71695042712598E+0000	 3.31000000000000E-0001
 3.12100000000000E-0001	 4.26772000000000E-0003	-9.20299000000000E-0004	 1.97698000000000E-0003	-8.75001000000000E-0005	 3.40500000000000E-0001	 3.26200000000000E-0001	 2.74133493223301E+0000	 3.34600000000000E-0001
 3.15800000000000E-0001	 4.26486000000000E-0003	-9.19346000000000E-0004	 1.97698000000000E-0003	-8.75001000000000E-0005	 3.40700000000000E-0001	 3.26100000000000E-0001	 2.76553671393059E+0000	 3.38300000000000E-0001
 3.19400000000000E-0001	 4.26200000000000E-0003	-9.19346000000000E-0004	 1.97698000000000E-0003	-8.75001000000000E-0005	 3.40800000000000E-0001	 3.26300000000000E-0001	 2.78985619215105E+0000	 3.41900000000000E-0001
 3.23100000000000E-0001	 4.26295000000000E-0003	-9.19346000000000E-0004	 1.97698000000000E-0003	-8.75001000000000E-0005	 3.41000000000000E-0001	 3.26100000000000E-0001	 2.81439088394382E+0000	 3.45600000000000E-0001
 3.26700000000000E-0001	 4.26391000000000E-0003	-9.21253000000000E-0004	 1.97698000000000E-0003	-8.77385000000000E-0005	 3.41000000000000E-0001	 3.26000000000000E-0001	 2.83860813781267E+0000	 3.49200000000000E-0001
 3.30500000000000E-0001	 4.26391000000000E-0003	-9.18392000000000E-0004	 1.97698000000000E-0003	-8.79769000000000E-0005	 3.41200000000000E-0001	 3.26300000000000E-0001	 2.86322570792284E+0000	 3.53000000000000E-0001
 3.34100000000000E-0001	 4.25819000000000E-0003	-9.18392000000000E-0004	 1.97698000000000E-0003	-8.79769000000000E-0005	 3.41400000000000E-0001	 3.26100000000000E-0001	 2.88782729834844E+0000	 3.56600000000000E-0001
 3.37800000000000E-0001	 4.26009000000000E-0003	-9.17438000000000E-0004	 1.97698000000000E-0003	-8.79769000000000E-0005	 3.41500000000000E-0001	 3.25900000000000E-0001	 2.91241209893064E+0000	 3.60300000000000E-0001
 3.41600000000000E-0001	 4.26295000000000E-0003	-9.17438000000000E-0004	 1.97698000000000E-0003	-8.79769000000000E-0005	 3.41500000000000E-0001	 3.25800000000000E-0001	 2.93733160220084E+0000	 3.64100000000000E-0001
 3.45300000000000E-0001	 4.26391000000000E-0003	-9.20299000000000E-0004	 1.97698000000000E-0003	-8.79769000000000E-0005	 3.41800000000000E-0001	 3.26200000000000E-0001	 2.96219951604650E+0000	 3.67800000000000E-0001
 3.49000000000000E-0001	 4.26295000000000E-0003	-9.15531000000000E-0004	 1.97722000000000E-0003	-8.79769000000000E-0005	 3.41800000000000E-0001	 3.25900000000000E-0001	 2.98718323138835E+0000	 3.71500000000000E-0001
 3.52900000000000E-0001	 4.26295000000000E-0003	-9.17438000000000E-0004	 1.97722000000000E-0003	-8.79769000000000E-0005	 3.42000000000000E-0001	 3.25600000000000E-0001	 3.01283466194726E+0000	 3.75400000000000E-0001
 3.56600000000000E-0001	 4.26295000000000E-0003	-9.19346000000000E-0004	 1.97722000000000E-0003	-8.82153000000000E-0005	 3.42200000000000E-0001	 3.25600000000000E-0001	 3.03781977411468E+0000	 3.79100000000000E-0001
 3.60300000000000E-0001	 4.26105000000000E-0003	-9.18392000000000E-0004	 1.97722000000000E-0003	-8.82153000000000E-0005	 3.42300000000000E-0001	 3.25600000000000E-0001	 3.06243760030954E+0000	 3.82800000000000E-0001
 3.64000000000000E-0001	 4.26200000000000E-0003	-9.19346000000000E-0004	 1.97722000000000E-0003	-8.82153000000000E-0005	 3.42400000000000E-0001	 3.25500000000000E-0001	 3.08717269001135E+0000	 3.86500000000000E-0001
 3.67700000000000E-0001	 4.26200000000000E-0003	-9.17438000000000E-0004	 1.97722000000000E-0003	-8.82153000000000E-0005	 3.42500000000000E-0001	 3.25700000000000E-0001	 3.11179058604748E+0000	 3.90200000000000E-0001
 3.71400000000000E-0001	 4.26200000000000E-0003	-9.17438000000000E-0004	 1.97722000000000E-0003	-8.82153000000000E-0005	 3.42600000000000E-0001	 3.25300000000000E-0001	 3.13630877201805E+0000	 3.93900000000000E-0001
 3.75100000000000E-0001	 4.25914000000000E-0003	-9.15531000000000E-0004	 1.97698000000000E-0003	-8.82153000000000E-0005	 3.42800000000000E-0001	 3.25100000000000E-0001	 3.16121172756128E+0000	 3.97600000000000E-0001
 3.78800000000000E-0001	 4.25532000000000E-0003	-9.17438000000000E-0004	 1.97722000000000E-0003	-8.84538000000000E-0005	 3.43000000000000E-0001	 3.25100000000000E-0001	 3.18577842062795E+0000	 4.01300000000000E-0001
 3.82500000000000E-0001	 4.25532000000000E-0003	-9.16485000000000E-0004	 1.97746000000000E-0003	-8.84538000000000E-0005	 3.43100000000000E-0001	 3.25200000000000E-0001	 3.21036296046937E+0000	 4.05000000000000E-0001
